Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
27,0.00104215,0.000186496,0.00101445,0.000179122,0.89976,0.00785831,0.498797,0.00934224,0.271587,0
28,0.00104601,0.00019753,0.00101449,0.000184005,0.89918,0.0113374,0.498587,0.00952892,0.271587,0
29,0.00104402,0.000191476,0.00101618,0.000176458,0.898693,0.0124629,0.498461,0.00901999,0.271587,0
30,0.00104879,0.000201902,0.00102192,0.000196543,0.899277,0.00958959,0.497566,0.0106988,0.271587,0
31,0.00104041,0.000185272,0.0010241,0.00021817,0.899119,0.00979505,0.497543,0.0106454,0.271587,0
32,0.00103612,0.000177289,0.00101899,0.000219518,0.898887,0.0109355,0.497498,0.0108522,0.271587,0
33,0.00102524,0.000150016,0.0010209,0.000222164,0.898857,0.0115135,0.497321,0.0112109,0.271587,0
34,0.00102134,0.000137477,0.00101878,0.000227509,0.89883,0.0103138,0.497665,0.0103293,0.271587,0
35,0.00102134,0.000139601,0.00102915,0.000249918,0.898822,0.00954649,0.497846,0.0100904,0.271587,0
36,0.00102212,0.000141727,0.00103984,0.000253812,0.898573,0.0110237,0.497719,0.0105396,0.271587,0
37,0.00102392,0.000147121,0.00103199,0.00025317,0.898598,0.0116908,0.497814,0.0103473,0.271587,0
38,0.00101656,0.000121163,0.00103459,0.000272351,0.898331,0.0128266,0.49779,0.0104983,0.271587,0
39,0.00101413,0.000111466,0.00102803,0.000275308,0.898529,0.0120501,0.497711,0.0109044,0.271587,0
40,0.00101393,0.000110974,0.00101897,0.00026558,0.898635,0.0121493,0.497638,0.0109008,0.271587,0
41,0.00101459,0.000117187,0.00103286,0.000275854,0.898886,0.0109208,0.497461,0.0115571,0.271587,0
42,0.00101507,0.000116519,0.00103853,0.000282518,0.899201,0.00971688,0.49699,0.0121465,0.271587,0
43,0.00101954,0.000132549,0.00103592,0.000295364,0.899196,0.010018,0.495926,0.0138061,0.271587,0
44,0.00101767,0.000126066,0.00102325,0.000289913,0.898941,0.0101116,0.496316,0.0131823,0.271587,0
45,0.00102417,0.00014889,0.00101392,0.000277314,0.898868,0.0101283,0.496326,0.0132668,0.271587,0
46,0.00102015,0.000135461,0.001004,0.000287707,0.898439,0.0127843,0.496039,0.0138249,0.271587,0
47,0.00101488,0.000121045,0.000994889,0.000277755,0.898067,0.0148495,0.495273,0.0151011,0.271587,0
48,0.00101022,0.000105338,0.000994445,0.000273123,0.897979,0.0155637,0.495546,0.0147742,0.271587,0
49,0.00101053,0.00011104,0.000997161,0.000299655,0.899098,0.0128213,0.4956,0.0149595,0.271587,0
50,0.00101388,0.000118677,0.000975096,0.000250216,0.899227,0.012048,0.496023,0.0139475,0.271587,0
