Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
24,0.00100045,3.75833e-05,0.00100358,7.85843e-05,0.498932,0.0147202,0.500252,0.00433303,0.159793,0
25,0.00100325,7.84193e-05,0.00100399,7.82784e-05,0.497697,0.0201647,0.500249,0.00424348,0.159793,0
26,0.00100504,9.50394e-05,0.00100385,7.86274e-05,0.496994,0.0211049,0.500227,0.00473874,0.159793,0
27,0.00100409,7.38304e-05,0.0010018,3.50084e-05,0.496632,0.0231366,0.500212,0.0045192,0.159793,0
28,0.00100015,7.56416e-05,0.00100531,5.40601e-05,0.496113,0.0251879,0.499974,0.00215542,0.159793,0
29,0.00100153,7.05229e-05,0.00100514,5.49371e-05,0.49654,0.0240389,0.499943,0.00173479,0.159793,0
30,0.0010004,6.16195e-05,0.00100428,5.514e-05,0.497408,0.0210504,0.499803,0.00253986,0.159793,0
31,0.00100111,7.26871e-05,0.00100497,5.52309e-05,0.497288,0.0212563,0.499918,0.00327742,0.159793,0
32,0.000999528,6.60314e-05,0.00100434,5.73563e-05,0.496325,0.0248812,0.499863,0.00498687,0.159793,0
33,0.00100053,8.00432e-05,0.00100205,3.70898e-05,0.498032,0.0197125,0.499992,0.00448238,0.159793,0
34,0.00100132,8.3322e-05,0.00100254,4.59001e-05,0.497821,0.0198319,0.499772,0.0042112,0.159793,0
35,0.00100587,9.30666e-05,0.0010018,4.08646e-05,0.497506,0.0215144,0.499827,0.00409078,0.159793,0
36,0.00100057,9.60547e-05,0.00100209,5.09475e-05,0.498726,0.0156966,0.49982,0.00525229,0.159793,0
37,0.00100101,8.98701e-05,0.000999806,3.49955e-05,0.499065,0.0150469,0.499777,0.00552449,0.159793,0
38,0.00100393,9.2242e-05,0.000998538,2.35322e-05,0.498966,0.0143539,0.499767,0.00710896,0.159793,0
39,0.0010097,9.73827e-05,0.000997536,3.02516e-05,0.498656,0.0161525,0.499634,0.0067692,0.159793,0
40,0.00100816,0.000100744,0.000995582,4.03804e-05,0.498094,0.0163425,0.49936,0.00694078,0.159793,0
41,0.00101016,0.000114092,0.000996135,3.67935e-05,0.498351,0.015932,0.498733,0.00970397,0.159793,0
42,0.00100891,0.000127012,0.000997388,5.4797e-05,0.498047,0.0158184,0.498924,0.00848788,0.159793,0
43,0.0010109,0.000166287,0.00099672,5.3333e-05,0.498441,0.0141576,0.498583,0.00990821,0.159793,0
44,0.00101032,0.00015407,0.000998864,6.73411e-05,0.498405,0.0152447,0.498878,0.00953271,0.159793,0
45,0.00100878,0.000174433,0.000999085,6.60196e-05,0.498105,0.0173984,0.49838,0.00945226,0.159793,0
46,0.00100652,0.000162256,0.000998049,7.42222e-05,0.497624,0.0186419,0.497807,0.0105813,0.159793,0
47,0.00101141,0.000185035,0.00100002,4.64864e-05,0.497431,0.0194925,0.497592,0.0106761,0.159793,0
48,0.00102286,0.00023382,0.00100034,4.85749e-05,0.497623,0.0191782,0.497826,0.0102164,0.159793,0
49,0.00103038,0.000261663,0.000999006,2.89479e-05,0.496579,0.0228774,0.497431,0.0108589,0.159793,0
50,0.00102962,0.000254038,0.0010008,3.86376e-05,0.496015,0.0251722,0.497977,0.00974127,0.159793,0
