Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
22,0.0010045,8.07942e-05,0.00101263,0.000114316,0.499529,0.00687541,0.501038,0.00551389,0.988284,0
23,0.00100986,0.000116795,0.00100613,8.08623e-05,0.49936,0.00824152,0.50115,0.00512601,0.988284,0
24,0.00100798,0.000104187,0.00100736,6.95154e-05,0.499146,0.0095069,0.501176,0.00634822,0.988284,0
25,0.00101528,0.000144496,0.00100857,8.81592e-05,0.49884,0.0111418,0.501278,0.00582939,0.988284,0
26,0.00100423,7.65732e-05,0.00100823,8.78786e-05,0.499393,0.0114399,0.501704,0.00651533,0.988284,0
27,0.00100472,7.5347e-05,0.0010075,8.86398e-05,0.499863,0.0124256,0.501759,0.00649887,0.988284,0
28,0.00100338,6.38141e-05,0.00100689,9.81807e-05,0.500081,0.0145302,0.501992,0.00671944,0.988284,0
29,0.00100267,5.04789e-05,0.0010073,0.000107777,0.50044,0.0154975,0.502201,0.00722644,0.988284,0
30,0.00100528,7.74863e-05,0.0010072,0.000114736,0.500595,0.0138517,0.502157,0.00719891,0.988284,0
31,0.00100574,8.01893e-05,0.00100757,0.000135442,0.500235,0.0128191,0.502431,0.00758754,0.988284,0
32,0.00101564,0.000207056,0.00101698,0.000168542,0.500916,0.0151049,0.502512,0.0082447,0.988284,0
33,0.00101063,0.000101893,0.00101919,0.000170318,0.500008,0.00895893,0.502814,0.00793041,0.988284,0
34,0.00100879,8.8256e-05,0.00103161,0.000211791,0.499912,0.00821199,0.502546,0.00756363,0.988284,0
35,0.00100836,8.18085e-05,0.00103322,0.000214627,0.499673,0.00933513,0.502718,0.00802302,0.988284,0
36,0.00100591,6.63748e-05,0.00103033,0.000188432,0.499463,0.0113355,0.50295,0.00928332,0.988284,0
37,0.00100592,6.672e-05,0.00103241,0.00019422,0.500133,0.010708,0.503121,0.00881245,0.988284,0
38,0.00100727,7.28161e-05,0.00103886,0.000220698,0.500793,0.0137255,0.503112,0.00947407,0.988284,0
39,0.00100165,5.52514e-05,0.00104531,0.000249791,0.501419,0.0175444,0.5039,0.010872,0.988284,0
40,0.00100209,6.00583e-05,0.00103533,0.000196474,0.500283,0.0101924,0.503786,0.0101546,0.988284,0
41,0.00100515,7.90561e-05,0.00103314,0.000200405,0.500288,0.0101933,0.504389,0.0108871,0.988284,0
42,0.0010063,8.00868e-05,0.0010438,0.000240049,0.499369,0.0099241,0.505398,0.0126693,0.988284,0
43,0.00100335,7.09957e-05,0.00103185,0.000201821,0.499226,0.00806343,0.506308,0.0133899,0.988284,0
44,0.00100301,7.78317e-05,0.00102933,0.000185862,0.498898,0.00899765,0.507041,0.0144751,0.988284,0
45,0.00100103,6.06455e-05,0.00102718,0.00017642,0.499043,0.00970482,0.507546,0.0151243,0.988284,0
46,0.000999654,4.50965e-05,0.00102002,0.000147658,0.49933,0.00853063,0.508138,0.0152649,0.988284,0
47,0.000999014,4.8616e-05,0.00102196,0.000156798,0.500197,0.00796322,0.508671,0.0153822,0.988284,0
48,0.00099585,3.69731e-05,0.00102601,0.000174988,0.500146,0.00756781,0.509199,0.015479,0.988284,0
49,0.000995859,1.78921e-05,0.00103555,0.0002014,0.500223,0.00857435,0.509642,0.0158368,0.988284,0
50,0.000995426,2.1195e-05,0.0010351,0.000202644,0.500724,0.0115793,0.510168,0.0164218,0.988284,0
